4880.0	937.51	917.12	334.71	317.08
4890.0	935.38	914.99	334.62	317.06
4900.0	933.26	912.86	334.53	317.03
4910.0	931.13	910.73	334.44	317.01
4920.0	929.01	908.59	334.35	316.99
4930.0	926.89	906.46	334.25	316.97
4940.0	924.76	904.33	334.16	316.95
4950.0	922.64	902.20	334.07	316.93
4960.0	920.52	900.07	333.98	316.91
4970.0	918.39	897.94	333.89	316.89
4980.0	916.27	895.81	333.80	316.86
4990.0	914.14	893.68	333.70	316.84
5000.0	912.02	891.55	333.61	316.82
5010.0	909.84	889.34	333.52	316.80
5020.0	907.44	886.94	333.42	316.77
5030.0	905.04	884.54	333.33	316.75
5040.0	902.64	882.15	333.23	316.73
5050.0	900.24	879.75	333.13	316.70
5060.0	897.84	877.35	333.04	316.68
5070.0	895.44	874.96	332.94	316.65
5080.0	893.04	872.56	332.84	316.63
5090.0	890.64	870.16	332.74	316.60
5100.0	888.24	867.77	332.65	316.58
5110.0	885.84	865.37	332.55	316.55
5120.0	883.44	862.97	332.45	316.53
5130.0	881.04	860.58	332.36	316.50
5140.0	878.64	858.18	332.26	316.48
5150.0	876.24	855.78	332.16	316.45
5160.0	873.84	853.39	332.07	316.43
5170.0	871.44	850.99	331.97	316.41
5180.0	869.04	848.59	331.87	316.38
5190.0	866.64	846.20	331.78	316.36
5200.0	864.24	843.80	331.68	316.33
5210.0	861.84	841.41	331.58	316.31
5220.0	859.44	839.01	331.49	316.28
5230.0	857.04	836.61	331.39	316.26
5240.0	854.64	834.22	331.29	316.23
5250.0	852.24	831.82	331.20	316.21
5260.0	849.84	829.42	331.10	316.18
5270.0	847.44	827.03	331.00	316.16
5280.0	845.04	824.63	330.91	316.13
5290.0	842.64	822.24	330.81	316.11
5300.0	840.24	819.84	330.71	316.09
5310.0	837.84	817.44	330.62	316.06
5320.0	835.44	815.05	330.52	316.04
5330.0	833.04	812.65	330.42	316.01
5340.0	830.64	810.25	330.33	315.99
5350.0	828.24	807.86	330.23	315.96
5360.0	825.84	805.46	330.13	315.94
5370.0	823.41	803.01	330.04	315.91
5380.0	820.62	800.24	329.93	315.88
5390.0	817.82	797.46	329.83	315.85
5400.0	815.03	794.69	329.73	315.82
5410.0	812.24	791.92	329.63	315.79
5420.0	809.44	789.15	329.53	315.76
5430.0	806.65	786.37	329.43	315.73
5440.0	803.85	783.60	329.33	315.70
5450.0	801.06	780.83	329.23	315.67
5460.0	798.27	778.06	329.13	315.64
5470.0	795.47	775.29	329.03	315.61
5480.0	792.68	772.51	328.93	315.58
5490.0	789.89	769.74	328.82	315.55
5500.0	787.09	766.97	328.72	315.52
5510.0	784.30	764.20	328.62	315.49
5520.0	781.50	761.43	328.52	315.46
5530.0	778.71	758.65	328.42	315.43
5540.0	775.92	755.88	328.32	315.39
5550.0	773.12	753.11	328.22	315.36
5560.0	770.33	750.34	328.12	315.33
5570.0	767.53	747.57	328.02	315.30
5580.0	764.74	744.79	327.92	315.27
5590.0	761.95	742.02	327.82	315.24
5600.0	759.15	739.25	327.71	315.21
5610.0	756.36	736.48	327.61	315.18
5620.0	753.56	733.71	327.51	315.15
5630.0	750.77	730.94	327.41	315.12
5640.0	747.98	728.16	327.31	315.09
5650.0	745.18	725.39	327.21	315.06
5660.0	742.39	722.62	327.11	315.03
5670.0	739.60	719.85	327.01	315.00
5680.0	736.80	717.08	326.91	314.97
5690.0	734.01	714.30	326.81	314.94
5700.0	731.21	711.53	326.71	314.91
5710.0	728.42	708.76	326.60	314.88
5720.0	725.63	705.99	326.50	314.85
5730.0	722.83	703.22	326.40	314.82
5740.0	719.79	700.25	326.31	314.78
5750.0	716.72	697.24	326.21	314.74
5760.0	713.65	694.23	326.11	314.70
5770.0	710.58	691.22	326.02	314.66
5780.0	707.51	688.22	325.92	314.62
5790.0	704.43	685.21	325.83	314.57
5800.0	701.36	682.20	325.73	314.53
5810.0	698.29	679.19	325.63	314.49
5820.0	695.22	676.18	325.54	314.45
5830.0	692.15	673.17	325.44	314.41
5840.0	689.08	670.16	325.35	314.37
5850.0	686.01	667.15	325.25	314.33
5860.0	682.94	664.15	325.15	314.29
5870.0	679.87	661.14	325.06	314.25
5880.0	676.80	658.13	324.96	314.21
5890.0	673.73	655.12	324.86	314.17
5900.0	670.66	652.11	324.77	314.13
5910.0	667.59	649.10	324.67	314.09
5920.0	664.52	646.09	324.58	314.05
5930.0	661.45	643.09	324.48	314.01
5940.0	658.38	640.08	324.38	313.97
5950.0	655.31	637.07	324.29	313.93
5960.0	652.24	634.06	324.19	313.89
5970.0	649.17	631.05	324.10	313.85
5980.0	646.10	628.04	324.00	313.81
5990.0	643.03	625.03	323.90	313.77
6000.0	639.96	622.03	323.81	313.73
6010.0	636.89	619.02	323.71	313.69
6020.0	633.82	616.01	323.62	313.65
6030.0	630.74	613.00	323.52	313.61
6040.0	627.67	609.99	323.42	313.57
6050.0	624.60	606.98	323.33	313.53
6060.0	621.53	603.97	323.23	313.49
6070.0	618.46	600.96	323.13	313.45
6080.0	615.39	597.96	323.04	313.41
6090.0	612.32	594.95	322.94	313.37
6100.0	609.59	592.39	322.86	313.33
6110.0	606.93	589.80	322.78	313.29
6120.0	604.27	587.21	322.70	313.26
6130.0	601.61	584.63	322.62	313.22
6140.0	598.94	582.04	322.53	313.19
6150.0	596.28	579.45	322.45	313.15
6160.0	593.62	576.86	322.37	313.12
6170.0	590.96	574.27	322.29	313.08
6180.0	588.29	571.68	322.21	313.04
6190.0	585.63	569.10	322.13	313.01
6200.0	582.97	566.51	322.05	312.97
6210.0	580.30	563.92	321.97	312.94
6220.0	577.64	561.33	321.89	312.90
6230.0	574.98	558.74	321.80	312.87
6240.0	572.32	556.16	321.72	312.83
6250.0	569.65	553.57	321.64	312.80
6260.0	566.99	550.98	321.56	312.76
6270.0	564.33	548.39	321.48	312.73
